الجهة الرئيسية,تاريخ الإنشاء,اسم المنافسة,قيمة الترسية بالريال
وزارة البلديات والإسكان,"9 March, 2025",تأمين وتوريد قطع غيار وصيانة لمعدات البلدية ,739887.0
وزارة البلديات والإسكان,"9 March, 2025",توريد مسلتزمات متنوعه لمبادرة أجاويد 3,0.0
وزارة البلديات والإسكان,"10 March, 2025",صيانة وتجهيز ساريه بالشوارع ,99130.0
وزارة الصحة,"10 March, 2025",324838_3264041_HYDROXYTRYPTOPHAN (5-HTP) 50 MG  CAPSULE_KFMC,99960.0
وزارة الصحة,"10 March, 2025",324997_3264042_PAPAVERINE HCL 30 MG/ML SOLUTION FOR INJECTION 2 ML_KFMC,94000.0
وزارة الصحة,"10 March, 2025",The length from the side of the fence is 24.65 meters Length on the side of the towers 70.27 meters Height 2 meters Material (iron),0.0
وزارة البلديات والإسكان,"10 March, 2025",أعمال زينة شهر رمضان المبارك لعام 2025 بمدينة الظهران والخبر ,444532.5
وزارة البلديات والإسكان,"10 March, 2025",مشروع أعمال زينة عيد الفطر المبارك لعام 2025 بمدينة الظهران والخبر ,449707.5
وزارة التعليم,"10 March, 2025",بشأن تأمين عدة اصناف من الورق لاحتياج المطبعة ,99935.0
وزارة البلديات والإسكان,"10 March, 2025",تجهيز زيارة أمير منطقة الرياض في محافظة الخرج,781425.0
وزارة البلديات والإسكان,"10 March, 2025",طلب تأمين قطع غيار لمعدات الأمانة لزوم الادارة العامة للتشغيل والصيانة,17503.0
وزارة البلديات والإسكان,"10 March, 2025",عملية توريد أعلام للشوارع والميادين ,97750.0
وزارة النقل,"10 March, 2025",تأمين قطع غيار لسيارات فرع وزارة النقل والخدمات اللوجستية بمنطقة مكة المكرمة,4456.25
البيئة والمياه والزراعة,"10 March, 2025", توريد المواد وقطع الغيار سباكة الهيئة السعودية للمياه منظومة انتاج جدة - الساحل الغربي.,8361.08
وزارة البلديات والإسكان,"10 March, 2025",احتفالات عيد الفطر للعام 1446 هـ ,298425.0
وزارة النقل,"10 March, 2025",تأمين كفرات جيب راف فور رقم (د ن ك 2411) ورقم (د ه ح 4331) وجيب باجيرو رقم (د ر ل 6861) فرع وزارة النقل والخدمات اللوجستية بمنطقة مكة المكرمة,5198.0
وزارة الصحة,"10 March, 2025",توفير افطار رمضان لمنسوبي هيئة الصحة العامة بجدة وجازان لعام 2025م,9660.0
وزارة البلديات والإسكان,"10 March, 2025",تأمين قطع غيار لزوم ادارة العامه لتشغيل والصيانة رقم السيارة (1153-1445),12535.0
وزارة البلديات والإسكان,"10 March, 2025",تأمين قطع غيار لزوم الادارة العامة للتشغيل والصيانة رقم السيارة (1207-1223-1203-1305-1245-1022),16974.0
وزارة البلديات والإسكان,"10 March, 2025",صيانة المباني والمرافق والمنشات (صيانه مبائي البلدية والمستودعات ) بلدية محافظة بيشة ,691989.5
وزارة البلديات والإسكان,"10 March, 2025",صيانة مضلات بلدية محافظة المذنب,96875.0
وزارة التعليم,"10 March, 2025",اصلاح مركبة اثر تعرضها لحادث مروري نوع شفرولية تاهو لوحة رقم ( ر ك ح 6136) موديل 2023,7300.26
وزارة البلديات والإسكان,"10 March, 2025",توريد حديد لاعمال الحداده لبلدية محافظة المذنب,99830.35
وزارة البلديات والإسكان,"10 March, 2025",تأمين مواد بناء ومستلزمات قسم الصيانة والتشغيل  ,299971.75
وزارة البلديات والإسكان,"10 March, 2025",توريد مواسير لبلدية محافظة المذنب,99981.0
وزارة التعليم,"10 March, 2025",توريد وتركيب مكيفات لورشة التشغيل والصيانة بالمجمعات السكنية بمستشفى الملك فهد الجامعي بالخبر رقم: 27243,41400.0
وزارة البلديات والإسكان,"10 March, 2025",صيانة السدود الترابية لحماية القرى من السيول,96048.0
وزارة البلديات والإسكان,"10 March, 2025",تأمين اثاث مكتبي,99820.0
وزارة البلديات والإسكان,"10 March, 2025",صيانة وتركيب شاشة رقمية لبلدية الفوارة,388999.0
وزارة البلديات والإسكان,"10 March, 2025",صيانة لوحات الانبول ,84985.0
وزارة البلديات والإسكان,"10 March, 2025",توريد لاوازم نظافة,186990.0
وزارة البلديات والإسكان,"10 March, 2025",تأمين صبة خرسانية لأعمال الصيانة لبلدية محافظة عيون الجواء,69000.0
الهيئة الملكية للجبيل وينبع,"10 March, 2025", التدريب الخارجي للقيادات (القيادات خارجي) ,5555880.0
وزارة البلديات والإسكان,"10 March, 2025",توريد مواد مبيدات وأجهزة وأدوات متنوعة للإصحاح البيئي بالبلدية,98434.25
وزارة البلديات والإسكان,"10 March, 2025",تأمين محروقات ديزل لبلدية محافظة عيون الجواء,92640.0
وزارة البلديات والإسكان,"10 March, 2025",توريد مستلزمات لمعالجة التشوهات البصرية لمركز الربوعة,295446.5
وزارة البلديات والإسكان,"10 March, 2025",توريد أسمنت,48300.0
وزارة البلديات والإسكان,"10 March, 2025",تنظيف وصيانة أبار سطحية لبلدية محافظة عيون الجواء,99992.5
وزارة البلديات والإسكان,"10 March, 2025",صيانة شبكات الانارة للشوارع,402212.5
وزارة البلديات والإسكان,"10 March, 2025",تجهيز فعاليات عيد الفطر المبارك لعام 1446 لبلدية محافظة عيون الجواء,99475.0
البيئة والمياه والزراعة,"10 March, 2025",كتابة وتدقيق المحتوى الصحفي والإعلامي للمركز الوطني للنخيل والتمور,25999.2
وزارة البلديات والإسكان,"10 March, 2025",تأمين بنرات لصيانة اللوحات لبلدية محافظة عيون الجواء,43930.0
وزارة البلديات والإسكان,"10 March, 2025",صيانة و استبدال قطع غيار لسيارات البلدية,98900.0
وزارة التعليم,"10 March, 2025",توريد ادوات الأمن والسلامة بمستشفى جامعة الامام عبدالرحمن بن فيصل بالمدينة الطبية الاكاديمية رقم:55612,12017.5
وزارة البلديات والإسكان,"10 March, 2025",تأمين بلدورة لأعمال الصيانة لبلدية محافظة عيون الجواء,92690.0
وزارة البلديات والإسكان,"10 March, 2025",صيانة شيب المياه بالبلدية ,98267.5
وزارة البلديات والإسكان,"10 March, 2025",تامين حاويات النظافة - بلدية محافظة بيشة ,512601.0
وزارة الصحة,"10 March, 2025",تأمين طابعه dot matrix  ,36432.0
هيئة الهلال الأحمر السعودي,"10 March, 2025",توريد خزنة حديد,45695.25
وزارة البلديات والإسكان,"10 March, 2025",تامين ملابس متنوعه لعمال البلدية -بلدية محافظة بيشة ,93380.0
وزارة البلديات والإسكان,"10 March, 2025",صيانة سيارات ومعدات لبلدية محافظة رأس تنورة ,0.0
وزارة البلديات والإسكان,"10 March, 2025",تأمين حواجز لتنظيم فعاليات الأعياد والمناسبات لبلدية محافظة رأس تنورة ,86020.0
وزارة التعليم,"10 March, 2025",عملية تأمين أدوات لمعامل مقرر أساسيات الاتصال والشبكات بقسم الحاسب الالي بكلية العلوم والدراسات الانسانية بالجبيل,20355.0
وزارة البلديات والإسكان,"10 March, 2025",تأمين لوحات أكرليك مضيئة تهنئة بالعيد لبلدية محافظة رأس تنورة ,99475.0
وزارة الطاقة والصناعة والثروة المعدنية,"10 March, 2025",صيانة دورية لمصاعد الدور الأرضي والأول,55300.01
وزارة البلديات والإسكان,"10 March, 2025",تأمين لوحات تجميلية وتعريفية بالمرافق العامة والحدائق العامه لبلدية محافظة رأس تنورة ,99302.5
وزارة البلديات والإسكان,"10 March, 2025",طلب تأمين زيوت وماء لسيارات الأمانة لزوم الادارة العامة لتشغيل والصيانة,43368.8
