الجهة الرئيسية,اسم المنافسة,تاريخ الترسية,قيمة الترسية
وزارة التعليم,مشروع دراسة وتصميم لتحديث وتطوير المنظومة الأمنية (كاميرات المراقبة والنظم التقنية) داخل المدينة الجامعية ,2024-02-21,4205076.2
وزارة التعليم,مشروع دراسة وتصميم لتحديث وتطوير المنظومة الأمنية (كاميرات المراقبة والنظم التقنية) داخل المدينة الجامعية ,2024-02-21,4205076.2
وزارة التعليم,مشروع دراسة وتصميم لتحديث وتطوير المنظومة الأمنية (كاميرات المراقبة والنظم التقنية) داخل المدينة الجامعية ,2024-02-21,4205076.2
وزارة الشؤون البلدية والقروية,توريد وقود الديزل لمقر الصيانة والتشغيل لبلدية تمير,2023-11-20,296000.0
وزارة الطاقة والصناعة والثروة المعدنية,تجديد الرخص والدعم الفني لأنظمة أمنية ومراقبة الشبكة,2024-01-14,1098250.0
الهيئة العامة للغذاء والدواء,معايرة أجهزة الموازيين و أجهزة قياس الحموضة و أجهزة تسجيل البيانات لعام 2023,2023-12-17,173995.0
الهيئة العامة للغذاء والدواء,معايرة أجهزة الموازيين و أجهزة قياس الحموضة و أجهزة تسجيل البيانات لعام 2023,2023-12-17,173995.0
وزارة الشؤون البلدية والقروية,توريد اعمدة انارة لبلدية الشبحة,2023-11-21,169860.75
وزارة التعليم,تأمين عدد 5000 رخصة لبرنامج الاختبارات الإلكترونية,2023-12-04,191187.5
وزارة التعليم,تأمين عدد 5000 رخصة لبرنامج الاختبارات الإلكترونية,2023-12-04,191187.5
وزارة الصحة,تطوير وإنشاء مركز المراقبه الأمني بصحة جازان,2023-11-29,2766440.0
وزارة الصحة,تطوير وإنشاء مركز المراقبه الأمني بصحة جازان,2023-11-29,2766440.0
وزارة الصحة,تطوير وإنشاء مركز المراقبه الأمني بصحة جازان,2023-11-29,2766440.0
وزارة الصحة,تطوير وإنشاء مركز المراقبه الأمني بصحة جازان,2023-11-29,2766440.0
وزارة الصحة,تطوير وإنشاء مركز المراقبه الأمني بصحة جازان,2023-11-29,2766440.0
وزارة الصحة,تطوير وإنشاء مركز المراقبه الأمني بصحة جازان,2023-11-29,2766440.0
هيئة الهلال الأحمر السعودي,توفير خدمة الدعم الفني لمركز الاتصال المرئي لذوي الاحتياجات الخاصة ( للصم والبكم),2023-11-13,3015349.45
وزارة الشؤون البلدية والقروية,درء اخطار السيول وتصريف مياه الامطار للأمانة والبلديات والقرى التابعة ( إنشاء حوائط استنادية وحواجز خرسانية - لبلدية الدائر- مرحلة أولى) ,2024-02-19,13882800.0
وزارة الشؤون البلدية والقروية,درء اخطار السيول وتصريف مياه الامطار للأمانة والبلديات والقرى التابعة ( إنشاء حوائط استنادية وحواجز خرسانية - لبلدية الدائر- مرحلة أولى) ,2024-02-19,13882800.0
وزارة الشؤون البلدية والقروية,درء اخطار السيول وتصريف مياه الامطار للأمانة والبلديات والقرى التابعة  ( إنشاء حوائط استنادية وحواجز خرسانية - لبلدية الدائر- مرحلة ثانية) ,2024-02-19,13572530.0
وزارة الشؤون البلدية والقروية,درء اخطار السيول وتصريف مياه الامطار للأمانة والبلديات والقرى التابعة  ( إنشاء حوائط استنادية وحواجز خرسانية - لبلدية الدائر- مرحلة ثانية) ,2024-02-19,13572530.0
وزارة الشؤون البلدية والقروية,سفلتة جزء من مخطط المنح 1051 لبلدية محافظة القويعية ,2024-02-04,2575770.0
البيئة والمياه والزراعة,ترميم فرع المركز بأبها,2024-01-03,3863822.9
البيئة والمياه والزراعة,ترميم فرع المركز بأبها,2024-01-03,3863822.9
وزارة المالية,مشروع توريد وتركيب وتشغيل واختبار وتأهيل مصاعد كهربائية لمباني الوزارة بمخرج 9 بالرياض,2023-11-28,2147050.0
وزارة المالية,مشروع توريد وتركيب وتشغيل واختبار وتأهيل مصاعد كهربائية لمباني الوزارة بمخرج 9 بالرياض,2023-11-28,2147050.0
الهيئة العامة للعقار,معارض الهيئة داخلياً ,2023-12-14,4846008.0
الهيئة العامة للعقار,معارض الهيئة داخلياً ,2023-12-14,4846008.0
البيئة والمياه والزراعة,تدريب مهندسين برنامج تمكين ومشغلي محطات التنقية,2023-12-19,574997.7
وزارة الشؤون البلدية والقروية,مشروع صيانة حمايات ومزلقانات وتكسية خرسانية م2,2023-11-23,4998935.0
وزارة الشؤون البلدية والقروية,مشروع صيانة حمايات ومزلقانات و تكسية خرسانية م1,2023-12-06,4998417.5
وزارة الشؤون البلدية والقروية,مشروع صيانة الجسور و العبارات م1,2023-12-20,4998935.0
وزارة الشؤون البلدية والقروية,مشروع صيانة الجسور و العبارات م2,2023-12-06,4998360.0
وزارة السياحة,توفير الرخص والخدمات لأعمال التشغيل لبرنامج الربط الجوي,2023-11-27,743705.0
وزارة التعليم,الخدمات المدارة لتشغيل أنظمة الجامعة الإلكترونية الممولة ذاتياً لمدة 36 شهر ,2023-12-10,14924700.0
وزارة التعليم,الخدمات المدارة لتشغيل أنظمة الجامعة الإلكترونية الممولة ذاتياً لمدة 36 شهر ,2023-12-10,14924700.0
وزارة التعليم,الخدمات المدارة لتشغيل أنظمة الجامعة الإلكترونية الممولة ذاتياً لمدة 36 شهر ,2023-12-10,14924700.0
وزارة التعليم,الخدمات المدارة لتشغيل أنظمة الجامعة الإلكترونية الممولة ذاتياً لمدة 36 شهر ,2023-12-10,14924700.0
وزارة التعليم,الخدمات المدارة لتشغيل أنظمة الجامعة الإلكترونية الممولة ذاتياً لمدة 36 شهر ,2023-12-10,14924700.0
وزارة الشؤون البلدية والقروية,صيانة الشوارع بمحافظة بقعاء ,2023-11-02,4884050.0
وزارة الشؤون البلدية والقروية,صيانة الشوارع بمحافظة بقعاء ,2023-11-02,4884050.0
وزارة الشؤون البلدية والقروية,صيانة وتطوير حديقة المملكة طريق بقعاء تربة ,2023-11-02,4893480.0
وزارة الشؤون البلدية والقروية,صيانة وتطوير حديقة المملكة طريق بقعاء تربة ,2023-11-02,4893480.0
وزارة الشؤون البلدية والقروية,صيانة وتطوير المدخل الشرقي لمحافظة بقعاء,2023-11-02,4924300.0
وزارة الشؤون البلدية والقروية,صيانة وتطوير المدخل الشرقي لمحافظة بقعاء,2023-11-02,4924300.0
وزارة الشؤون البلدية والقروية,صيانة وتطوير الحديقة المجاورة لمنتزه الملك عبدالله ,2023-11-02,4085950.0
وزارة الشؤون البلدية والقروية,صيانة وتطوير الحديقة المجاورة لمنتزه الملك عبدالله ,2023-11-02,4085950.0
وزارة الطاقة والصناعة والثروة المعدنية, تقديم الفعاليات والمعارض العالمية لقطاع التعدين,2024-01-24,9546150.0
وزارة الطاقة والصناعة والثروة المعدنية, تقديم الفعاليات والمعارض العالمية لقطاع التعدين,2024-01-24,9546150.0
وزارة الشؤون البلدية والقروية,صيانة الشوارع للقرى التابعة لمحافظة بقعاء,2023-11-02,4197500.0
